"GeneID","N2.Mean_N","WDR5.Mean_N","Fold.Change_Log2","P.Value.Ad","Chrom.No","start","end","strand","gene_name","description"
20863,0.555668406,6.351459215,3.301084734,0.411568388,"V",9068453,9069672,0,"T27E4.5","Caenorhabditis elegans Protein T27E4.5 (T27E4.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072950]"
20864,0.277834203,2.419221606,2.98969658,1,"V",9069881,9073506,0,"oac-50","Caenorhabditis elegans Protein OAC-50 (oac-50) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072951]"
20865,14.83100487,29.25949137,0.996402498,1,"V",9075068,9076257,0,"T27E4.7","Caenorhabditis elegans Protein T27E4.7 (T27E4.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072952]"
20866,6614.58161,6306.68616,-0.069241104,1,"II",4994214,4995470,0,"vps-24","Caenorhabditis elegans Protein T27F7.1 (T27F7.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_062518]"
20867,231.8429608,269.2358057,0.20344764,1,"II",4972751,4988721,0,"shc-2","Caenorhabditis elegans Protein SHC-2, isoform b. [Source:RefSeq mRNA;Acc:NM_062515]"
20868,3012.907378,2172.970756,-0.473790545,1,"II",4991048,4993545,0,"eif-1","Caenorhabditis elegans Protein EIF-1 (eif-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001267167]"
20869,628.1662616,1037.176235,0.724175383,1,"V",3280379,3282640,0,"T28A11.2","Caenorhabditis elegans Protein T28A11.2, isoform a. [Source:RefSeq mRNA;Acc:NM_071505]"
20870,1.004887709,40.33371528,5.338666481,9.3e-06,"V",3275380,3276071,0,"T28A11.3","Caenorhabditis elegans Protein T28A11.3 (T28A11.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071503]"
20871,0,0.814136219,4.402356784,1,"V",3274052,3274372,0,"T28A11.4","Caenorhabditis elegans Protein T28A11.4 (T28A11.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071502]"
20872,0,0.844826014,4.591429263,1,"V",3270551,3271238,0,"T28A11.5","Caenorhabditis elegans Protein T28A11.5 (T28A11.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071500]"
20873,1.731941214,8.928010479,2.437898818,0.428559443,"V",3262569,3262950,0,"T28A11.6","Caenorhabditis elegans Protein T28A11.6 (T28A11.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071496]"
20874,0,0.211206503,2.679955027,1,"V",3260373,3262080,0,"srbc-5","Caenorhabditis elegans Protein SRBC-5 (srbc-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071495]"
20875,0,0,NA,NA,"V",3249741,3250203,0,"T28A11.13","Caenorhabditis elegans Protein T28A11.13 (T28A11.13) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071491]"
20877,4.19495762,4.511980274,0.166806782,1,"V",3254775,3256149,0,"srt-63","Caenorhabditis elegans Protein SRT-63 (srt-63) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071493]"
20878,53.99554517,130.321043,1.262111228,0.38654457,"V",3258518,3259213,0,"T28A11.16","Caenorhabditis elegans Protein T28A11.16 (T28A11.16) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071494]"
20879,11.48895106,11.46206833,0.008999055,1,"V",3263624,3266252,0,"T28A11.17","Caenorhabditis elegans Protein T28A11.17 (T28A11.17) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071497]"
20880,0.577762564,10.87760459,4.103763207,0.084783405,"V",3266826,3268045,0,"T28A11.18","Caenorhabditis elegans Protein T28A11.18 (T28A11.18) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071498]"
20881,6.672024812,91.92107594,3.861905308,4.12e-11,"V",3268807,3269503,0,"T28A11.19","Caenorhabditis elegans Protein T28A11.19 (T28A11.19) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071499]"
20882,0,7.329587447,7.627778053,0.164416419,"V",3271393,3272886,0,"T28A11.20","Caenorhabditis elegans Protein T28A11.20 (T28A11.20) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071501]"
20883,324.2725186,204.9344701,-0.654925382,1,"V",3277084,3278128,0,"fbxa-64","Caenorhabditis elegans Protein FBXA-64 (fbxa-64) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071504]"
20884,130.7019093,183.0519442,0.502794438,1,"X",6588797,6595959,0,"T28B4.1","Caenorhabditis elegans Protein T28B4.1, isoform a (T28B4.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076708]"
20885,0,0,NA,NA,"X",6581967,6583552,0,"T28B4.2","Caenorhabditis elegans Protein T28B4.2 (T28B4.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076706]"
20886,1457.115789,2429.754718,0.735169858,1,"X",6596533,6597080,0,"ttr-6","Caenorhabditis elegans Protein TTR-6 (ttr-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076709]"
20887,5.903475948,10.12206629,0.734036448,1,"X",6598009,6598664,0,"T28B4.4","Caenorhabditis elegans Protein T28B4.4 (T28B4.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076710]"
20888,0,0.211206503,2.679955027,1,"V",6331924,6333991,0,"T28C12.1","Caenorhabditis elegans Protein T28C12.1 (T28C12.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072216]"
20889,5.325713383,3.022151322,-0.831343961,1,"V",6329191,6330968,0,"T28C12.2","Caenorhabditis elegans Protein T28C12.2 (T28C12.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072215]"
20890,5.323038177,2.661117905,-0.907549976,1,"V",6327229,6328810,0,"fbxa-202","Caenorhabditis elegans Protein FBXA-202 (fbxa-202) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072214]"
20891,246.3045114,401.554762,0.6968479,1,"V",6323265,6326176,0,"T28C12.4","Caenorhabditis elegans Protein T28C12.4, isoform a (T28C12.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072212]"
20892,18.6570587,20.59378256,0.161938599,1,"V",6314159,6316450,0,"T28C12.5","Caenorhabditis elegans Protein T28C12.5 (T28C12.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072211]"
20893,14.65290513,13.18241015,-0.089501576,1,"V",6334231,6336097,0,"T28C12.6","Caenorhabditis elegans Protein T28C12.6 (T28C12.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072217]"
20894,7661.952981,5984.609144,-0.356823138,1,"II",6492374,6493406,0,"T28D9.1","Caenorhabditis elegans Protein T28D9.1 (T28D9.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_062911]"
20895,241.9848902,212.8524039,-0.174972213,1,"II",6485682,6488718,0,"T28D9.3","Caenorhabditis elegans Protein T28D9.3, isoform a. [Source:RefSeq mRNA;Acc:NM_001027206]"
20896,8889.022391,7980.751142,-0.156225661,1,"II",6475659,6477951,0,"T28D9.4","Caenorhabditis elegans Protein T28D9.4, isoform a (T28D9.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001047350]"
20897,40.27190565,58.30583495,0.566203028,1,"II",6474384,6482011,0,"del-10","Caenorhabditis elegans Protein DEL-10 (del-10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_062901]"
20898,2.160412837,0,-5.93861073,0.62943748,"II",6484316,6484722,0,"T28D9.9","Caenorhabditis elegans Protein T28D9.9 (T28D9.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_062903]"
20900,0.727053506,6.386870082,3.212403264,0.44748744,"I",3639651,3641350,0,"T28F2.1","Caenorhabditis elegans Protein T28F2.1 (T28F2.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058791]"
20901,252.7327902,270.328253,0.093249266,1,"I",3637578,3638771,0,"T28F2.2","Caenorhabditis elegans Protein T28F2.2 (T28F2.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058790]"
20902,261.4856196,554.1982362,1.087658923,0.03295518,"I",3631288,3636478,0,"jmjc-1","Caenorhabditis elegans Protein JMJC-1, isoform a. [Source:RefSeq mRNA;Acc:NM_001026473]"
20903,75.27904773,93.38661695,0.317444051,1,"I",3655635,3661048,0,"acd-5","Caenorhabditis elegans Protein ACD-5 (acd-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058795]"
20904,8.426077934,40.81944916,2.204664978,0.012628245,"V",4511963,4516933,0,"T28F12.1","Caenorhabditis elegans Protein T28F12.1 (T28F12.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071833]"
20905,38.27215933,18.0755706,-1.004749905,1,"IV",5015312,5016200,0,"T28H11.7","Caenorhabditis elegans Protein T28H11.7 (T28H11.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068302]"
20906,24.34497898,18.44714705,-0.406164181,1,"IV",5018041,5020597,0,"T28H11.8","Caenorhabditis elegans Protein T28H11.8 (T28H11.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068304]"
20908,192.339672,222.9385421,0.225082633,1,"V",7086014,7088747,0,"VC5.2","Caenorhabditis elegans Protein VC5.2 (VC5.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072396]"
20909,3827.389437,3833.252383,0.00271543,1,"V",6499207,6502348,0,"W01A11.1","Caenorhabditis elegans Protein W01A11.1 (W01A11.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072249]"
20910,2110.072536,1843.190527,-0.196369261,1,"V",6497093,6498374,0,"dgtr-1","Caenorhabditis elegans Protein DGTR-1 (dgtr-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072248]"
20911,953.267222,796.7524576,-0.258990724,1,"V",6490193,6493904,0,"cpt-6","Caenorhabditis elegans Protein CPT-6 (cpt-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072247]"
20912,28.15164936,50.35316914,0.794561661,1,"V",6504656,6505359,0,"W01A11.7","Caenorhabditis elegans Protein W01A11.7 (W01A11.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072251]"
20913,2.009775418,0.337846367,-2.612685188,1,"I",3299608,3300492,0,"W01B11.1","Caenorhabditis elegans Protein W01B11.1 (W01B11.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058739]"
20914,8.022375676,21.96295331,1.479770907,0.687138725,"I",3287481,3293129,0,"sulp-6","Caenorhabditis elegans Protein SULP-6 (sulp-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058737]"
20915,37026.23189,24501.51927,-0.595728276,1,"I",3267104,3268801,0,"nol-5","Caenorhabditis elegans Protein NOL-5 (nol-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058733]"
20917,35.51860442,77.41214815,1.126522978,0.329236649,"I",3293247,3294349,0,"W01B11.6","Caenorhabditis elegans Protein W01B11.6, isoform a (W01B11.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058738]"
20918,0.277834203,0.675692733,1.180373797,1,"X",5692364,5694372,0,"W01C8.1","Caenorhabditis elegans Protein W01C8.1 (W01C8.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076557]"
20919,726.1560867,635.7007883,-0.186181081,1,"X",5676347,5680163,0,"set-19","Caenorhabditis elegans Protein SET-19 (set-19) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076555]"
20920,254.8971537,226.4912784,-0.154731268,1,"X",5680526,5684706,0,"set-20","Caenorhabditis elegans Protein SET-20, isoform b (set-20) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029763]"
20921,584.5327436,884.8692001,0.597059937,1,"X",5694798,5697264,0,"W01C8.5","Caenorhabditis elegans Protein W01C8.5, isoform a. [Source:RefSeq mRNA;Acc:NM_076558]"
20924,30.46535707,33.93478296,0.198699315,1,"III",680891,683324,0,"W02B3.4","Caenorhabditis elegans Protein W02B3.4 (W02B3.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064835]"
20925,0.277834203,0.211206503,-0.299772131,1,"III",686232,687080,0,NA,NA
20926,0,0,NA,NA,"III",690344,690742,0,NA,NA
20927,0.277834203,0,-3.026171152,1,"III",691171,691812,0,"W02B3.7","Caenorhabditis elegans Protein W02B3.7 (W02B3.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064838]"
20928,5.136255812,16.55142979,1.658237638,0.541845444,"IV",4008013,4013954,0,NA,NA
20929,10.05424525,27.19700042,1.438003717,0.507462421,"IV",4005529,4007719,0,"W02C12.2","Caenorhabditis elegans Protein W02C12.2, isoform b. [Source:RefSeq mRNA;Acc:NM_001129329]"
20930,1588.617023,1496.680644,-0.088215238,1,"IV",4015753,4028080,0,"hlh-30","Caenorhabditis elegans Protein HLH-30, isoform g. [Source:RefSeq mRNA;Acc:NM_001028244]"
20931,7117.060975,5692.08258,-0.323147661,1,"I",6741289,6741765,0,"cytb-5.2","Caenorhabditis elegans Protein CYTB-5.2 (cytb-5.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059530]"
20932,5037.472716,3938.702485,-0.353696968,1,"I",6737534,6741012,0,"dhod-1","Caenorhabditis elegans Protein DHOD-1 (dhod-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059529]"
20933,4077.248078,3773.205157,-0.112855498,1,"I",6719622,6721047,0,"W02D3.4","Caenorhabditis elegans Protein W02D3.4 (W02D3.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059523]"
20935,850.5187719,1323.26936,0.638741924,1,"I",6746333,6753017,0,"fnci-1","Caenorhabditis elegans Protein FNCI-1, isoform b (fnci-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026482]"
20936,7466.980343,5595.369055,-0.416897758,1,"I",6753383,6756347,0,"hrpf-1","Caenorhabditis elegans Protein HRPF-1, isoform a. [Source:RefSeq mRNA;Acc:NM_170888]"
20937,2269.173364,1518.263685,-0.58168934,1,"I",6741990,6742307,0,"W02D3.12","Caenorhabditis elegans Protein W02D3.12 (W02D3.12) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_170886]"
20938,1744.104517,465.3043827,-1.907397042,1.9e-13,"V",8307958,8310676,0,"clec-218","Caenorhabditis elegans Protein CLEC-218 (clec-218) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072746]"
20939,16.55623144,24.83165565,0.56236641,1,"V",8293824,8294860,0,"W02D7.3","Caenorhabditis elegans Protein W02D7.3 (W02D7.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072740]"
20940,181.1244122,138.7816221,-0.399782803,1,"V",8296582,8297502,0,"W02D7.4","Caenorhabditis elegans Protein W02D7.4 (W02D7.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072741]"
20941,207.7739338,231.0104326,0.144691254,1,"V",8297802,8299213,0,"W02D7.5","Caenorhabditis elegans Protein W02D7.5 (W02D7.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072742]"
20942,3446.225517,2667.694179,-0.370357897,1,"V",8299852,8301277,0,"W02D7.6","Caenorhabditis elegans Protein W02D7.6 (W02D7.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072743]"
20943,52.21069752,22.29287674,-1.252340776,0.541845444,"V",8305142,8306440,0,"W02D7.8","Caenorhabditis elegans Protein W02D7.8 (W02D7.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072745]"
20944,4.792139135,11.56746054,1.193379488,1,"V",8326171,8326494,0,"W02D7.9","Caenorhabditis elegans Protein W02D7.9 (W02D7.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072748]"
20945,0.277834203,13.24809062,5.387138989,0.042258005,"V",8318438,8322783,0,"clec-219","Caenorhabditis elegans Protein CLEC-219 (clec-219) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072747]"
20946,2.033216054,0.337846367,-2.688503524,1,"V",8302867,8304449,0,"W02D7.11","Caenorhabditis elegans Protein W02D7.11 (W02D7.11) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_171490]"
20947,27.49621099,54.19502003,1.014011882,0.879793936,"V",6695413,6697634,0,"W02F12.2","Caenorhabditis elegans Protein W02F12.2 (W02F12.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072296]"
20948,22085.19613,22803.89774,0.045973027,1,"V",6703070,6704384,0,"W02F12.3","Caenorhabditis elegans Protein W02F12.3 (W02F12.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072297]"
20949,3350.259612,3068.574364,-0.127306307,1,"V",6704669,6706882,0,"W02F12.4","Caenorhabditis elegans Protein W02F12.4, isoform d. [Source:RefSeq mRNA;Acc:NM_001269139]"
20950,19660.08076,17159.12759,-0.196520562,1,"V",6707278,6709073,0,"dlst-1","Caenorhabditis elegans Protein DLST-1 (dlst-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072299]"
20951,4880.107154,4910.802143,0.008033204,1,"V",6709679,6710468,0,"sna-1","Caenorhabditis elegans Protein SNA-1 (sna-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072300]"
20952,348.4491868,734.1998967,1.075115362,0.035917562,"V",2683275,2688367,0,"kel-8","Caenorhabditis elegans Protein KEL-8 (kel-8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071328]"
20953,1547.223823,1299.262305,-0.254756825,1,"V",2671462,2673971,0,"W02G9.3","Caenorhabditis elegans Protein W02G9.3 (W02G9.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071327]"
20954,808.0514594,702.4623715,-0.206784829,1,"V",2666924,2670184,0,"W02G9.4","Caenorhabditis elegans Protein W02G9.4 (W02G9.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071326]"
20955,1243.254325,1265.792592,0.022696655,1,"V",2658084,2660775,0,"angl-1","Caenorhabditis elegans Protein W02G9.5 (W02G9.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071324]"
20956,821.0987646,760.1063363,-0.116846151,1,"V",2646096,2646377,0,NA,NA
20957,1344.262391,1174.267015,-0.198228162,1,"V",2638719,2639447,0,"W02H5.2","Caenorhabditis elegans Protein W02H5.1 (W02H5.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071322]"
20959,0,1.393878884,5.313358093,0.98101872,"V",2627225,2629052,0,"W02H5.4","Caenorhabditis elegans Protein W02H5.4 (W02H5.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071319]"
20961,2.460341198,3.613697609,0.584547382,1,"V",2622054,2625458,0,"sknr-1","Caenorhabditis elegans Protein SKNR-1 (sknr-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071318]"
20962,590.4359593,866.883499,0.554905476,1,"V",2647163,2652641,0,"W02H5.8","Caenorhabditis elegans Protein W02H5.8 (W02H5.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071323]"
20963,961.3862099,880.0360847,-0.13194462,1,"V",2642791,2645241,0,NA,NA
20964,982.114556,1367.875135,0.478919274,1,"III",5791234,5802997,0,"polq-1","Caenorhabditis elegans Protein POLQ-1 (polq-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065849]"
20966,6.847449347,162.3713305,4.503251268,5.92e-23,"III",5408092,5413015,0,"W03A5.1","Caenorhabditis elegans Protein W03A5.1 (W03A5.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065752]"
20967,125.5589211,477.7022512,1.93992655,5.41e-12,"III",5406097,5407929,0,"W03A5.2","Caenorhabditis elegans Protein W03A5.2 (W03A5.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065751]"
20968,826.3570831,779.2968318,-0.07951284,1,"III",5431939,5434149,0,"W03A5.4","Caenorhabditis elegans Protein W03A5.4 (W03A5.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065755]"
20969,307.8403084,325.8782805,0.087183849,1,"III",5438787,5439913,0,NA,NA
20970,96.36762107,122.8077351,0.348870185,1,"III",5440074,5440593,0,"W03A5.6","Caenorhabditis elegans Protein W03A5.6 (W03A5.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065757]"
20971,0,0.337846367,3.189878435,1,"IV",4334369,4334793,0,"W03B1.1",""
20972,69.86357573,38.74127579,-0.81555914,1,"IV",4326709,4331886,0,"trpl-2","Caenorhabditis elegans Protein TRPL-2 (trpl-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068140]"
20973,0.555668406,0.422413007,-0.304000416,1,"IV",4332749,4333690,0,"W03B1.3","Caenorhabditis elegans Protein W03B1.3 (W03B1.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068141]"
20974,4.297385038,4.404226583,0.096383658,1,"IV",4348439,4351841,0,"W03B1.5","Caenorhabditis elegans Protein W03B1.5 (W03B1.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068146]"
20976,0.83350261,6.377427938,2.820196358,0.689615052,"IV",4336827,4341257,0,"oac-51","Caenorhabditis elegans Protein OAC-51 (oac-51) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068143]"
20977,2.009775418,1.689652028,-0.084270752,1,"IV",4342023,4346551,0,"oac-52","Caenorhabditis elegans Protein OAC-52 (oac-52) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068145]"
20978,5.325713383,8.132340239,0.604862526,1,"IV",4352611,4356912,0,"W03B1.9","Caenorhabditis elegans Protein W03B1.9 (W03B1.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068147]"
20979,0,0.337846367,3.189878435,1,"IV",4068773,4069541,0,"fbxb-55","Caenorhabditis elegans Protein FBXB-55 (fbxb-55) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068072]"
20981,52.48119558,119.9270713,1.203906672,0.117919971,"IV",4057293,4058236,0,"W03D2.6","Caenorhabditis elegans Protein W03D2.6 (W03D2.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068068]"
20983,0.299928361,0.687496356,1.073905677,1,"IV",4073296,4074687,0,"W03D2.9","Caenorhabditis elegans Protein W03D2.9 (W03D2.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068074]"
20984,5.821796208,5.760333122,0.016602343,1,"I",2787857,2790311,0,"W03D8.1","Caenorhabditis elegans Protein W03D8.1 (W03D8.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058645]"
20985,10.46195144,16.89593851,0.741043314,1,"I",2798215,2799846,0,"W03D8.2","Caenorhabditis elegans Protein W03D8.2, isoform b. [Source:RefSeq mRNA;Acc:NM_001262313]"
20986,1.133430971,1.025342722,-0.290432714,1,"I",2820871,2822087,0,"W03D8.3","Caenorhabditis elegans Protein W03D8.3 (W03D8.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058651]"
20987,0.749147663,0,-4.354371283,1,"I",2816819,2817648,0,"W03D8.5","Caenorhabditis elegans Protein W03D8.5 (W03D8.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058650]"
20988,39.72897705,129.2768141,1.676425928,0.000549906,"I",2796385,2797263,0,"W03D8.7","Caenorhabditis elegans Protein W03D8.7 (W03D8.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058647]"
20989,57.30076153,62.32625937,0.155746491,1,"I",2791691,2794897,0,"W03D8.8","Caenorhabditis elegans Protein W03D8.8 (W03D8.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058646]"
20990,161.2971237,87.92205697,-0.870442397,1,"I",2784669,2785798,0,"W03D8.9","Caenorhabditis elegans Protein W03D8.9 (W03D8.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058643]"
20991,22.73351991,24.68933149,0.119254281,1,"I",2786137,2787514,0,"W03D8.10",""
20992,63.24438636,24.30663211,-1.315445845,0.392391121,"IV",5190104,5191950,0,"W03F8.2",""
20993,1650.049417,1449.821468,-0.1880625,1,"IV",5187147,5188984,0,"W03F8.3","Caenorhabditis elegans Protein W03F8.3 (W03F8.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068336]"
20994,3069.460984,2610.630968,-0.235720173,1,"IV",5184115,5184879,0,"W03F8.4","Caenorhabditis elegans Protein W03F8.4 (W03F8.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068334]"
20995,9.542782911,4.096649817,-1.208058866,1,"IV",5185754,5186554,0,"W03F8.6","Caenorhabditis elegans Protein W03F8.6, isoform a (W03F8.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068335]"
20997,4.770044977,6.666118531,0.495692754,1,"IV",5189094,5195591,0,"gpa-18","Caenorhabditis elegans Protein GPA-18 (gpa-18) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068339]"
20998,409.7962188,624.3518203,0.611137311,1,"IV",5180448,5183210,0,NA,NA
20999,8386.469015,6871.192957,-0.288081627,1,"V",124378,126649,0,"W03F9.1","Caenorhabditis elegans Protein W03F9.1 (W03F9.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070737]"
21000,835.9887868,850.7532485,0.019768533,1,"V",127089,127951,0,"W03F9.2","Caenorhabditis elegans Protein W03F9.2, isoform a. [Source:RefSeq mRNA;Acc:NM_070738]"
21001,1.838390318,4.404226583,1.262603996,1,"V",132708,132998,0,"W03F9.3","Caenorhabditis elegans Protein W03F9.3 (W03F9.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070741]"
21002,27.70778047,33.55360278,0.294094142,1,"V",147675,151382,0,"W03F9.4","Caenorhabditis elegans Protein W03F9.4 (W03F9.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070744]"
21003,4.685690031,12.94481473,1.474058013,0.91555991,"V",138892,140225,0,"W03F9.9","Caenorhabditis elegans Protein W03F9.9 (W03F9.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070742]"
21004,14700.40699,12297.30065,-0.2574471,1,"V",128237,131547,0,"W03F9.10","Caenorhabditis elegans Protein W03F9.10 (W03F9.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070740]"
21005,14221.75058,24715.29913,0.797033231,0.599868569,"I",2219548,2222295,0,"W03F11.1","Caenorhabditis elegans Protein W03F11.1 (W03F11.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058541]"
21006,1.30481607,0.886899237,-0.513221927,1,"I",2233780,2234848,0,"dct-9","Caenorhabditis elegans Protein DCT-9 (dct-9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058543]"
21007,27.75060456,30.52090842,0.201963621,1,"I",2235643,2241359,0,"W03F11.4","Caenorhabditis elegans Protein W03F11.4 (W03F11.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058544]"
21008,15.98383704,47.88867433,1.585401228,0.099261586,"I",2216219,2219419,0,"W03F11.5","Caenorhabditis elegans Protein W03F11.5 (W03F11.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026486]"
21009,4775.200076,4162.756199,-0.198889024,1,"I",2160074,2209335,0,"afd-1","Caenorhabditis elegans Protein AFD-1, isoform a. [Source:RefSeq mRNA;Acc:NM_058537]"
21010,6.680085933,6.321189614,-0.119501678,1,"IV",524697,526388,0,"W03G1.2","Caenorhabditis elegans Protein W03G1.2 (W03G1.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067540]"
21011,13.41706449,21.23962589,0.63955472,1,"IV",505069,506484,0,"W03G1.5","Caenorhabditis elegans Protein W03G1.5 (W03G1.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067535]"
