"GeneID","N2.Mean_N","WDR5.Mean_N","Fold.Change_Log2","P.Value","Chrom.No","start","end","strand","gene_name","description"
44232,11.15641377,10.19304301,-0.145069673,1,"III",11804482,11806679,0,"C18D11.7","Caenorhabditis elegans Protein C18D11.7 (C18D11.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026007]"
44233,357.4603899,382.8280334,0.096132747,1,"III",11929789,11933538,0,"Y56A3A.36","Caenorhabditis elegans Protein Y56A3A.36 (Y56A3A.36) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027754]"
44235,0.316178068,1.731574782,2.27907322,0.392490307,"II",10564852,10565341,0,"C06A1.7","Caenorhabditis elegans Protein C06A1.7 (C06A1.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026751]"
44236,2148.559453,864.3104832,-1.315111979,3.73e-05,"I",9420054,9420798,0,"C17E4.11","Caenorhabditis elegans Protein C17E4.11 (C17E4.11) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001025830]"
44237,0,2.105541332,5.639423393,0.088665144,"I",13133742,13135983,0,"C17H1.10","Caenorhabditis elegans Protein C17H1.10 (C17H1.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001025831]"
44238,0,3.783044441,6.496036105,0.034967522,"IV",17383399,17386746,0,"C30H6.12","Caenorhabditis elegans Protein C30H6.12, isoform a. [Source:RefSeq mRNA;Acc:NM_001269022]"
44239,0.342016461,3.255346996,3.170341296,0.168358497,"IV",8787461,8787874,0,"C33D9.10","Caenorhabditis elegans Protein C33D9.10 (C33D9.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027869]"
44240,0,0.543043293,3.714748089,0.476123229,"IV",9975475,9976363,0,"C47E12.14","Protein C47E12.14 [Source:UniProtKB/TrEMBL;Acc:Q565B2]"
44241,21.41173563,23.45817371,0.132345436,1,"IV",9010619,9012181,0,"C53D6.11","Caenorhabditis elegans Protein C53D6.11 (C53D6.11) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027924]"
44242,0.815107758,5.802072922,2.91341214,0.086933571,"I",12456916,12457164,0,"C54C8.12","Caenorhabditis elegans Protein C54C8.12 (C54C8.12) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001025890]"
44243,5.209176226,8.363558491,0.682792483,0.802093361,"I",10158996,10159949,0,"F16C3.4","Caenorhabditis elegans Protein F16C3.4 (F16C3.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026221]"
44244,0,0.265823203,2.698172528,0.646847546,"IV",17264260,17264762,0,"F26D10.13","Caenorhabditis elegans Protein F26D10.13 (F26D10.13) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027975]"
44245,0.316178068,2.93033988,3.141850406,0.515208747,"I",14838906,14839127,0,"F32A7.8","Caenorhabditis elegans Protein F32A7.8 (F32A7.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026268]"
44247,0,0.265823203,2.698172528,0.646847546,"I",9249723,9250481,0,"F36H2.4","Caenorhabditis elegans Protein F36H2.4 (F36H2.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026289]"
44248,2.738014559,7.386778531,1.365773542,0.323624721,"IV",9449572,9451156,0,NA,NA
44249,22.20241914,28.23787912,0.356539529,1,"IV",14416338,14417174,0,"F55B11.6","Caenorhabditis elegans Protein F55B11.6 (F55B11.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028055]"
44250,0,1.074689699,4.70636818,0.221579283,"I",11361139,11362892,0,"F56G4.7","Caenorhabditis elegans Protein F56G4.7 (F56G4.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026339]"
44251,408.331183,258.9089939,-0.661624774,0.48734577,"I",10520860,10521953,0,"F59C6.12","Caenorhabditis elegans Protein F59C6.12 (F59C6.12) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026351]"
44253,26.43345702,10.40932971,-1.344884667,0.067463536,"IV",11827721,11827851,0,"M117.6","Caenorhabditis elegans Protein M117.6 (M117.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028150]"
44256,179.2035832,176.7228964,-0.031293298,1,"IV",13653931,13655827,0,"Y45F10C.6","Caenorhabditis elegans Protein Y45F10C.6 (Y45F10C.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028299]"
44257,0.49892969,0.531646406,0.290684625,1,"IV",13776845,13777110,0,"Y45F10D.16","Caenorhabditis elegans Protein Y45F10D.16 (Y45F10D.16) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028302]"
44258,2670.608136,1298.606246,-1.040329779,0.000273536,"IV",14773723,14774261,0,"Y57G11C.51","Caenorhabditis elegans Protein Y57G11C.51 (Y57G11C.51) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028364]"
44259,0,0.32559332,2.924025289,0.610920086,"IV",15245961,15246335,0,"Y73F8A.36","Caenorhabditis elegans Protein Y73F8A.36 (Y73F8A.36) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028408]"
44260,56.36271888,55.55828928,-0.00488557,1,"I",13508937,13511867,0,"Y87G2A.19","Caenorhabditis elegans Protein Y87G2A.19 (Y87G2A.19) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026664]"
44261,5.134012657,11.71681523,1.146028043,0.399870084,"I",13528695,13531433,0,"Y87G2A.20","Caenorhabditis elegans Protein Y87G2A.20 (Y87G2A.20) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026665]"
44264,0,1.785646456,5.405026694,0.109868951,"I",14378374,14379413,0,"Y105E8A.32","Caenorhabditis elegans Protein Y105E8A.32 (Y105E8A.32) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026519]"
44265,0.49892969,1.242603163,1.528862136,0.650624279,"I",14620377,14620621,0,"Y105E8B.11","Caenorhabditis elegans Protein Y105E8B.11 (Y105E8B.11) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026530]"
44271,17.7806294,21.76357527,0.30986274,1,"V",14891067,14891171,0,"nspa-2","Caenorhabditis elegans Protein NSPA-2 (nspa-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028836]"
44272,21.28489528,24.96776335,0.221043249,1,"V",14884701,14884805,0,"nspa-4","Caenorhabditis elegans Protein NSPA-4 (nspa-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028837]"
44273,1.499140679,6.123131077,2.031233371,0.166072718,"V",14889392,14889496,0,"nspa-6","Caenorhabditis elegans Protein NSPA-6 (nspa-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028838]"
44274,2.157335208,6.11173419,1.463884965,0.314695742,"V",14883024,14883128,0,"nspa-7","Caenorhabditis elegans Protein NSPA-6 (nspa-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028838]"
44278,0,0.591416523,3.815053684,0.410429931,"V",16880971,16881292,0,"F09C6.14","Caenorhabditis elegans Protein F09C6.14 (F09C6.14) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028607]"
44280,25.38392085,38.59256008,0.600022893,0.796432097,"IV",13347663,13348551,0,"W02A2.9","Caenorhabditis elegans Protein W02A2.9 (W02A2.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028239]"
44281,39.88859543,38.77302458,-0.013989717,1,"X",391637,394783,0,"R04A9.7","Caenorhabditis elegans Protein R04A9.7 (R04A9.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029658]"
44282,13.23199931,10.20897506,-0.392868458,1,"V",4884780,4885342,0,"T19H12.12","Caenorhabditis elegans Protein T19H12.12 (T19H12.12) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028976]"
44283,47.73105574,70.64417534,0.553238081,0.869746769,"X",7211664,7212500,0,"spp-22","Caenorhabditis elegans Protein SPP-22 (spp-22) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029833]"
44284,0,4.266317617,6.67787457,0.028489797,"X",11490065,11490429,0,"spp-21","Caenorhabditis elegans Protein SPP-21 (spp-21) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029756]"
44286,0,0.271521646,2.72153341,0.643098228,"V",10651974,10654244,0,"ugt-35","Caenorhabditis elegans Protein UGT-35 (ugt-35) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028523]"
44287,8.441885992,11.7714731,0.489030343,1,"II",6091792,6092727,0,"F21H12.7","Caenorhabditis elegans Protein F21H12.7 (F21H12.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026933]"
44288,7.20771533,4.326087734,-0.760854055,0.748731859,"III",488762,489450,0,"F30H5.5","Caenorhabditis elegans Protein F30H5.5 (F30H5.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027383]"
44289,2.499351668,4.146777383,0.714038343,0.832242328,"I",10867690,10868523,0,"Y37F4.8","Caenorhabditis elegans Protein Y37F4.8 (Y37F4.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026580]"
44290,1308.531699,878.5344308,-0.576112784,0.659090503,"IV",11320298,11320621,0,"B0035.18","Caenorhabditis elegans Protein B0035.18 (B0035.18) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026090]"
44291,130.1823869,128.3290411,-0.01479195,1,"V",19405772,19406364,0,"C25F9.10","Caenorhabditis elegans Protein C25F9.10, isoform b (C25F9.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001136411]"
44292,0.815107758,3.033948062,1.966467622,0.335344489,"IV",3894123,3894367,0,"F56D6.8","Caenorhabditis elegans Protein F56D6.8 (F56D6.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028064]"
44293,2.471161667,4.813896075,1.023617693,0.611070931,"IV",1723198,1724142,0,"K08D12.7","Caenorhabditis elegans Protein K08D12.7 (K08D12.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028112]"
44294,439.8746227,670.0144086,0.605459915,0.451777174,"IV",6657987,6660233,0,"C01B10.11","Caenorhabditis elegans Protein C01B10.11 (C01B10.11) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026109]"
44295,0.684032921,1.612034548,1.189923897,0.716649204,"III",6518849,6519974,0,"C09E7.10","Caenorhabditis elegans Protein C09E7.10 (C09E7.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001025998]"
44296,591.297693,838.7105914,0.505890318,0.966603109,"II",5743106,5744380,0,"F10C1.9","Caenorhabditis elegans Protein F10C1.9 (F10C1.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026904]"
44297,2.83901652,6.041730464,1.173730214,0.485624214,"X",6610017,6615022,0,"C25B8.8","Caenorhabditis elegans Protein C25B8.8 (C25B8.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029259]"
44298,1.946393584,5.969400182,1.666181732,0.254083445,"II",4841427,4842063,0,"T23B7.2","Caenorhabditis elegans Protein T23B7.2 (T23B7.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027182]"
44299,0.658194529,0.862938169,0.288014474,1,"X",5106229,5107006,0,"C42D8.9","Caenorhabditis elegans Protein C42D8.9 (C42D8.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029285]"
44300,5.686970741,13.30721928,1.177632036,0.3868214,"II",7488197,7489234,0,"D1022.9","Caenorhabditis elegans Protein D1022.9 (D1022.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026877]"
44301,26.9864151,45.62188119,0.762049779,0.447987833,"II",2625135,2627075,0,"lgc-28","Caenorhabditis elegans Protein LGC-28 (lgc-28) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026882]"
44302,6.842212085,2.517647504,-1.46773164,0.321042809,"IV",4594049,4594889,0,"F28E10.5","Protein F28E10.5 [Source:UniProtKB/TrEMBL;Acc:A3FPI8]"
44303,22.05817212,31.93149795,0.571823662,0.87203481,"X",2918795,2923971,0,"hst-3.2","Caenorhabditis elegans Protein HST-3.2 (hst-3.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029527]"
44304,36.57087623,54.01846706,0.544564029,0.891068301,"X",2892546,2898207,0,"F52B10.3","Caenorhabditis elegans Protein F52B10.3 (F52B10.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029528]"
44305,3252.945589,2366.866522,-0.459501354,1,"I",5744187,5745522,0,"rad-8","Caenorhabditis elegans Protein RAD-8 (rad-8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026341]"
44306,2.07982003,3.522919682,0.706209813,0.864990221,"IV",6238186,6239426,0,"F58F9.8","Caenorhabditis elegans Protein F58F9.8 (F58F9.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028072]"
44307,0,0.265823203,2.698172528,0.646847546,"IV",6240295,6241378,0,"F58F9.9","Caenorhabditis elegans Protein F58F9.9 (F58F9.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028073]"
44310,1651.222074,927.9119405,-0.8328432,0.024907074,"II",4351202,4353075,0,"H20J04.9","Caenorhabditis elegans Protein H20J04.9 (H20J04.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027053]"
44311,16.14335906,13.73875647,-0.194718284,1,"III",6882201,6883629,0,"K04C2.7","Caenorhabditis elegans Protein K04C2.7 (K04C2.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027488]"
44312,7.420539828,9.975593039,0.390942608,1,"III",6870282,6871071,0,"K04C2.8","Caenorhabditis elegans Protein K04C2.8 (K04C2.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027489]"
44313,5.028776212,7.608763669,0.516581701,0.982984752,"X",8740737,8742844,0,"M02D8.7","Caenorhabditis elegans Protein M02D8.7 (M02D8.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029629]"
44314,1.000210989,16.48512375,3.913710254,0.001049875,"II",3647437,3648602,0,"fbxb-33","Caenorhabditis elegans Protein FBXB-33 (fbxb-33) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027092]"
44315,0,0.803168052,4.286860158,0.304942237,"II",6749825,6750970,0,"F41G3.20","Caenorhabditis elegans Protein F41G3.20 (F41G3.20) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026986]"
44316,12.12655188,11.29622493,-0.103547367,1,"II",6752409,6752871,0,"F41G3.21","Caenorhabditis elegans Protein F41G3.21 (F41G3.21) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026987]"
44317,0.948534204,0.97677996,-0.085773724,1,"II",6751680,6752169,0,"F41G3.19","Protein F41G3.19  [Source:RefSeq peptide;Acc:NP_001022156]"
44318,2833.486858,1295.514881,-1.130088876,2.24e-05,"III",640791,641537,0,"tag-267","Caenorhabditis elegans Protein TAG-267 (tag-267) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064827]"
44319,2014.948862,1273.684773,-0.663206805,0.270099221,"III",639154,640207,0,"tag-266","Caenorhabditis elegans Protein TAG-266, isoform b (tag-266) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027633]"
44321,6262.902644,5036.268809,-0.314141482,1,"I",10636788,10638945,0,"mrps-30","Caenorhabditis elegans Protein MRPS-30 (mrps-30) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060382]"
44322,628.9347077,352.8948516,-0.837215246,0.104432658,"II",12460592,12461348,0,"tag-280","Caenorhabditis elegans Protein TAG-280 (tag-280) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064252]"
44323,306.1170408,176.5152209,-0.799874475,0.137114473,"II",12459720,12460365,0,"tag-281","Caenorhabditis elegans Protein TAG-281 (tag-281) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064251]"
44324,2495.284155,1533.626184,-0.70322117,0.317069799,"III",7858914,7859268,0,"ufm-1","Caenorhabditis elegans Protein TAG-277 (tag-277) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_066304]"
44325,3669.535331,2068.937841,-0.827374844,0.022354367,"IV",7782794,7783813,0,"tag-321","Caenorhabditis elegans Protein TAG-321 (tag-321) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068883]"
44326,2742.990919,1664.383426,-0.72162906,0.096301272,"IV",7784060,7785542,0,"tag-322","Caenorhabditis elegans Protein TAG-322 (tag-322) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068884]"
44329,9608.223008,6476.168742,-0.569399444,0.678216792,"IV",12092390,12093393,0,"cpsf-4","Caenorhabditis elegans Protein CPSF-4 (cpsf-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027955]"
44330,46.63031153,49.07933231,0.053843232,1,"X",11122531,11125492,0,"alr-1","Caenorhabditis elegans Protein ALR-1 (alr-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077459]"
44331,1.157124219,6.768033069,2.605531209,0.078749796,"V",16843278,16844674,0,"clec-25","Caenorhabditis elegans Protein CLEC-25 (clec-25) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028978]"
44332,42.05439961,36.81040346,-0.176880172,1,"V",16846845,16848431,0,"clec-36","Caenorhabditis elegans Protein CLEC-36 (clec-36) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028979]"
44333,2.131496815,3.511522795,0.670963847,0.872384875,"II",14576882,14577953,0,"C01G12.13","Caenorhabditis elegans Protein C01G12.13 (C01G12.13) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026734]"
44337,180.383294,298.8545582,0.719228688,0.469681838,"X",8535416,8535766,0,"nspc-2","Caenorhabditis elegans Protein NSPC-6 (nspc-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029179]"
44338,234.7672692,352.9935112,0.586513301,0.886438447,"X",8537055,8537405,0,"nspc-3","Caenorhabditis elegans Protein NSPC-3 (nspc-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029176]"
44339,245.7296262,579.9218427,1.231443246,0.014425407,"X",8537945,8538296,0,"nspc-4","Caenorhabditis elegans Protein NSPC-4 (nspc-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029177]"
44340,170.8176164,281.2940498,0.711856781,0.510147707,"X",8538687,8539037,0,"nspc-5","Caenorhabditis elegans Protein NSPC-5 (nspc-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029178]"
44341,2303.200309,907.6473365,-1.34490214,1.95e-05,"III",1495514,1495917,0,"ave-1","Caenorhabditis elegans Protein AVE-1 (ave-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027520]"
44342,7.58168754,16.68385599,1.100323224,0.355999269,"V",7731820,7733476,0,"T05B11.7","Caenorhabditis elegans Protein T05B11.7 (T05B11.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028933]"
44343,0,0,NA,NA,"IV",3969925,3972442,0,"clec-77",""
44344,2753.423133,1887.012146,-0.54620364,0.770745508,"V",1821589,1822984,0,"mrpl-39","Caenorhabditis elegans Protein MRPL-39 (mrpl-39) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029076]"
44345,2013.432171,1448.109436,-0.476814513,1,"I",47472,49416,0,"Y48G1C.12","Caenorhabditis elegans Protein Y48G1C.12 (Y48G1C.12) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026606]"
44346,0,0.271521646,2.72153341,0.643098228,"IV",5223312,5224283,0,"Y59E9AL.8","Protein Y59E9AL.8 [Source:UniProtKB/TrEMBL;Acc:Q4W5R6]"
44347,15.31181934,61.59083146,1.99344703,4.86e-05,"I",1818592,1822933,0,"Y71G12B.30","Caenorhabditis elegans Protein Y71G12B.30 (Y71G12B.30) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026652]"
44348,5.553544295,22.07323654,1.938779361,0.015447963,"I",1686218,1691613,0,"Y71G12B.31","Caenorhabditis elegans Protein Y71G12B.31 (Y71G12B.31) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026653]"
44349,3.49485944,9.314758995,1.532202949,0.242477006,"I",1814104,1816019,0,"Y71G12B.32","Caenorhabditis elegans Protein Y71G12B.32 (Y71G12B.32) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026654]"
44350,115.7349926,197.7709524,0.774139075,0.279532943,"IV",6493700,6497149,0,"Y73B6BL.44","Caenorhabditis elegans Protein Y73B6BL.44 (Y73B6BL.44) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028401]"
44353,0,1.931929425,5.54560957,0.09654397,"III",7088582,7090070,0,"ZK418.10","Caenorhabditis elegans Protein ZK418.10 (ZK418.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027825]"
44354,0,1.194229933,4.82625582,0.200740099,"III",7100420,7101863,0,"ZK418.11","Caenorhabditis elegans Protein ZK418.11 (ZK418.11) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027826]"
44355,81.43750856,127.3978578,0.644879562,0.562943521,"X",3380725,3382824,0,"ZK563.7","Caenorhabditis elegans Protein ZK563.7 (ZK563.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029826]"
44356,0.316178068,0,-3.387069112,0.549028337,"V",8311501,8311999,0,"W02D7.12","Caenorhabditis elegans Protein W02D7.12 (W02D7.12) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029010]"
44357,189.2912457,306.3044879,0.685271452,0.576501649,"X",8541093,8541443,0,"nspc-6","Caenorhabditis elegans Protein NSPC-6 (nspc-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029179]"
44358,0.815107758,2.257522745,1.568300835,0.492352123,"I",1657632,1663323,0,"Y71G12B.33","Caenorhabditis elegans Protein Y71G12B.33 (Y71G12B.33) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026655]"
44359,0,0.32559332,2.924025289,0.610920086,"II",1864737,1864889,0,"C16C4.17","Caenorhabditis elegans Protein C16C4.17, isoform b. [Source:RefSeq mRNA;Acc:NM_001267112]"
44360,0.316178068,0.597114966,0.776113356,0.922229046,"II",2163346,2163837,0,"C33C12.11","Caenorhabditis elegans Protein C33C12.11 (C33C12.11) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026839]"
44361,0,0.591416523,3.815053684,0.410429931,"II",2280144,2280585,0,"K09F6.11","Caenorhabditis elegans Protein K09F6.11 (K09F6.11) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027073]"
44362,0.316178068,1.400283019,1.991699124,0.490651641,"II",2418642,2419010,0,"F42G2.7","Caenorhabditis elegans Protein F42G2.7, isoform a. [Source:RefSeq mRNA;Acc:NM_001267124]"
44363,2.628074897,12.82161954,2.427162098,0.041304579,"II",2635365,2637308,0,"F22E5.21","Caenorhabditis elegans Protein F22E5.21 (F22E5.21) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026940]"
44364,0,0,NA,NA,"II",2687630,2687893,0,"F34D6.7","Caenorhabditis elegans Protein F34D6.7 (F34D6.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026972]"
44365,0,0,NA,NA,"II",2688921,2689184,0,"F34D6.8","Caenorhabditis elegans Protein F34D6.8 (F34D6.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026973]"
44366,0,0,NA,NA,"II",2689922,2690185,0,"F34D6.9","Caenorhabditis elegans Protein F34D6.9 (F34D6.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026974]"
44367,17.55560743,20.99796976,0.210037104,1,"II",2736692,2737561,0,"T05A8.8","Caenorhabditis elegans Protein T05A8.8 (T05A8.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027142]"
44368,0,0.65118664,3.935163665,0.418793897,"II",2822879,2823064,0,"K12H6.10","Caenorhabditis elegans Protein K12H6.10 (K12H6.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_061972]"
44370,222.2266854,118.1268281,-0.917185773,0.089704272,"II",3012084,3012236,0,"C41H7.9","Caenorhabditis elegans Protein C41H7.9 (C41H7.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026854]"
44371,31.15075838,25.01834519,-0.337253248,1,"II",3206068,3206526,0,"ZC239.20","Caenorhabditis elegans Protein ZC239.20 (ZC239.20) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027321]"
44372,5.368441064,19.83106877,1.84630766,0.036758041,"II",3206942,3207391,0,"ZC239.21","Caenorhabditis elegans Protein ZC239.21 (ZC239.21) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027322]"
44373,0,0,NA,NA,"II",3237479,3238060,0,"C17F4.11","Caenorhabditis elegans Protein C17F4.11 (C17F4.11) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026795]"
44374,0.342016461,4.423997473,3.601582912,0.078979285,"II",3243695,3244159,0,"C17F4.12","Caenorhabditis elegans Protein C17F4.12 (C17F4.12) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026796]"
44376,1.368065842,20.23805357,3.790001155,0.000262061,"II",3472078,3472419,0,"Y49F6B.12","Caenorhabditis elegans Protein Y49F6B.12 (Y49F6B.12) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027286]"
44377,0,0,NA,NA,"II",3470141,3471706,0,"Y49F6B.13","Caenorhabditis elegans Protein Y49F6B.13 (Y49F6B.13) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027287]"
44379,1.499140679,551.2994783,8.5353375,9.09e-25,"II",3687849,3688694,0,"F40H7.12","Caenorhabditis elegans Protein F40H7.12 (F40H7.12) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026980]"
44380,0,0.271521646,2.72153341,0.643098228,"II",3759712,3760039,0,"T24E12.12","Caenorhabditis elegans Protein T24E12.12 (T24E12.12) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027189]"
44381,0,1.086086586,4.714859904,0.252756996,"II",3987751,3988125,0,"K10G6.5","Caenorhabditis elegans Protein K10G6.5 (K10G6.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027077]"
44382,0.49892969,6.546634136,4.085231019,0.030239665,"II",3988703,3989500,0,"Y14H12A.2","Caenorhabditis elegans Protein Y14H12A.2 (Y14H12A.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027239]"
44383,0.316178068,6.329184163,4.116752125,0.032244289,"II",4659282,4665442,0,"T05A7.11","Caenorhabditis elegans Protein T05A7.11 (T05A7.11) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027140]"
44384,0.974372597,9.567435828,3.144992547,0.014749731,"II",4863708,4865736,0,"F11G11.14","Caenorhabditis elegans Protein F11G11.14 (F11G11.14) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026905]"
44385,1.815318747,5.730319713,1.656411792,0.277164191,"II",5003967,5004791,0,"F59A6.10","Caenorhabditis elegans Protein F59A6.10 (F59A6.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027045]"
44386,0.49892969,0.797469609,0.891567653,0.883312164,"II",5069850,5071355,0,"C27A2.7","Caenorhabditis elegans Protein C27A2.7 (C27A2.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026822]"
44387,3.394326213,8.596354311,1.282415706,0.399874805,"II",5067143,5067968,0,"C27A2.8","Caenorhabditis elegans Protein C27A2.8 (C27A2.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026823]"
